,notification_date,TY,SType
46,2021-07-02,2,Central Coast
47,2021-07-10,1,Central Coast
48,2021-07-23,4,Central Coast
49,2021-07-25,1,Central Coast
50,2021-07-30,1,Central Coast
0,2020-03-12,2,Waverley
1,2020-03-13,2,Waverley
2,2020-03-14,4,Waverley
3,2020-03-15,2,Waverley
4,2020-03-16,5,Waverley
5,2020-03-17,3,Waverley
6,2020-03-18,8,Waverley
7,2020-03-19,3,Waverley
8,2020-03-20,16,Waverley
9,2020-03-21,21,Waverley
10,2020-03-22,4,Waverley
11,2020-03-23,15,Waverley
12,2020-03-24,13,Waverley
13,2020-03-25,10,Waverley
14,2020-03-26,17,Waverley
15,2020-03-27,10,Waverley
16,2020-03-28,2,Waverley
17,2020-03-30,2,Waverley
18,2020-03-31,4,Waverley
19,2020-04-01,9,Waverley
20,2020-04-02,4,Waverley
21,2020-04-03,3,Waverley
22,2020-04-04,4,Waverley
23,2020-04-05,4,Waverley
24,2020-04-07,3,Waverley
25,2020-04-08,4,Waverley
26,2020-04-09,1,Waverley
27,2020-04-11,1,Waverley
28,2020-04-12,1,Waverley
29,2020-04-18,2,Waverley
30,2020-06-14,1,Waverley
31,2020-07-27,1,Waverley
32,2020-07-28,1,Waverley
33,2020-07-29,1,Waverley
34,2020-07-31,2,Waverley
35,2020-08-02,1,Waverley
36,2020-08-25,1,Waverley
37,2020-08-28,1,Waverley
38,2020-08-29,3,Waverley
39,2020-09-01,2,Waverley
40,2020-09-02,1,Waverley
41,2020-09-04,1,Waverley
42,2020-09-05,2,Waverley
43,2020-09-08,1,Waverley
44,2020-09-09,2,Waverley
45,2020-09-10,1,Waverley
46,2020-09-11,2,Waverley
47,2020-10-08,1,Waverley
48,2020-10-21,1,Waverley
49,2020-10-31,2,Waverley
50,2020-11-01,1,Waverley
51,2020-11-13,1,Waverley
52,2020-11-27,1,Waverley
53,2020-12-01,2,Waverley
54,2020-12-06,2,Waverley
55,2020-12-10,2,Waverley
56,2020-12-11,1,Waverley
57,2020-12-12,1,Waverley
58,2020-12-20,1,Waverley
59,2020-12-24,1,Waverley
60,2020-12-29,3,Waverley
61,2021-03-31,1,Waverley
62,2021-04-10,1,Waverley
63,2021-06-16,2,Waverley
64,2021-06-17,1,Waverley
65,2021-06-22,7,Waverley
66,2021-06-23,2,Waverley
67,2021-06-24,5,Waverley
68,2021-06-25,3,Waverley
69,2021-06-26,7,Waverley
70,2021-06-27,5,Waverley
71,2021-06-28,4,Waverley
72,2021-06-29,5,Waverley
73,2021-06-30,5,Waverley
74,2021-07-01,3,Waverley
75,2021-07-02,1,Waverley
76,2021-07-03,4,Waverley
77,2021-07-04,5,Waverley
78,2021-07-05,2,Waverley
79,2021-07-07,3,Waverley
80,2021-07-08,1,Waverley
81,2021-07-09,2,Waverley
82,2021-07-10,2,Waverley
83,2021-07-11,8,Waverley
84,2021-07-12,5,Waverley
85,2021-07-13,1,Waverley
86,2021-07-14,1,Waverley
87,2021-07-15,1,Waverley
88,2021-07-16,3,Waverley
89,2021-07-17,2,Waverley
90,2021-07-19,1,Waverley
91,2021-07-20,1,Waverley
92,2021-07-23,1,Waverley
93,2021-07-24,3,Waverley
94,2021-07-27,1,Waverley
0,2020-03-12,1,Camden
1,2020-03-17,3,Camden
2,2020-03-18,1,Camden
3,2020-03-19,2,Camden
4,2020-03-21,3,Camden
5,2020-03-22,3,Camden
6,2020-03-23,1,Camden
7,2020-03-25,1,Camden
8,2020-03-26,6,Camden
9,2020-03-27,4,Camden
10,2020-03-28,1,Camden
11,2020-03-31,2,Camden
12,2020-04-01,1,Camden
13,2020-04-03,2,Camden
14,2020-04-04,1,Camden
15,2020-04-05,1,Camden
16,2020-04-06,1,Camden
17,2020-04-07,1,Camden
18,2020-04-08,1,Camden
19,2020-04-16,2,Camden
20,2020-04-30,1,Camden
21,2020-05-08,1,Camden
22,2020-06-14,1,Camden
23,2020-06-17,2,Camden
24,2020-06-25,1,Camden
25,2020-06-28,1,Camden
26,2020-07-17,1,Camden
27,2020-10-07,4,Camden
28,2020-10-09,1,Camden
29,2020-10-12,6,Camden
30,2020-10-16,5,Camden
31,2020-10-17,1,Camden
32,2020-10-19,3,Camden
33,2020-10-20,1,Camden
34,2020-10-21,1,Camden
35,2020-10-26,2,Camden
36,2020-12-21,1,Camden
37,2020-12-24,1,Camden
38,2021-03-03,1,Camden
39,2021-03-23,1,Camden
40,2021-04-24,1,Camden
41,2021-06-22,3,Camden
42,2021-06-23,1,Camden
43,2021-06-24,1,Camden
44,2021-06-25,1,Camden
45,2021-07-04,1,Camden
46,2021-07-15,1,Camden
47,2021-07-20,1,Camden
48,2021-07-23,1,Camden
49,2021-07-25,1,Camden
50,2021-07-26,3,Camden
51,2021-07-27,3,Camden
52,2021-07-28,3,Camden
53,2021-07-29,1,Camden
54,2021-07-30,1,Camden
55,2021-07-31,1,Camden
0,2020-03-12,1,Hawkesbury
1,2020-03-15,1,Hawkesbury
2,2020-03-19,1,Hawkesbury
3,2020-03-21,1,Hawkesbury
4,2020-03-22,1,Hawkesbury
5,2020-03-23,1,Hawkesbury
6,2020-03-24,5,Hawkesbury
7,2020-03-25,2,Hawkesbury
8,2020-03-26,2,Hawkesbury
9,2020-03-27,3,Hawkesbury
10,2020-03-28,1,Hawkesbury
11,2020-03-29,1,Hawkesbury
12,2020-03-31,1,Hawkesbury
13,2020-04-01,1,Hawkesbury
14,2020-04-03,1,Hawkesbury
15,2020-04-09,1,Hawkesbury
16,2020-04-16,1,Hawkesbury
17,2020-12-12,1,Hawkesbury
18,2020-12-20,1,Hawkesbury
19,2021-07-10,3,Hawkesbury
20,2021-07-12,1,Hawkesbury
21,2021-07-17,2,Hawkesbury
0,2020-03-12,1,Campbelltown
1,2020-03-21,3,Campbelltown
2,2020-03-22,4,Campbelltown
3,2020-03-23,1,Campbelltown
4,2020-03-25,4,Campbelltown
5,2020-03-26,4,Campbelltown
6,2020-03-27,3,Campbelltown
7,2020-03-28,2,Campbelltown
8,2020-03-29,3,Campbelltown
9,2020-03-31,2,Campbelltown
10,2020-04-01,1,Campbelltown
11,2020-04-03,1,Campbelltown
12,2020-04-04,1,Campbelltown
13,2020-04-05,1,Campbelltown
14,2020-04-09,1,Campbelltown
15,2020-04-11,1,Campbelltown
16,2020-04-16,1,Campbelltown
17,2020-06-09,2,Campbelltown
18,2020-07-07,1,Campbelltown
19,2020-07-08,1,Campbelltown
20,2020-07-13,2,Campbelltown
21,2020-07-14,1,Campbelltown
22,2020-07-15,1,Campbelltown
23,2020-07-16,1,Campbelltown
24,2020-07-17,1,Campbelltown
25,2020-07-21,1,Campbelltown
26,2020-07-25,2,Campbelltown
27,2020-07-28,1,Campbelltown
28,2020-07-30,1,Campbelltown
29,2020-07-31,1,Campbelltown
30,2020-08-01,1,Campbelltown
31,2020-08-02,2,Campbelltown
32,2020-08-03,2,Campbelltown
33,2020-08-04,2,Campbelltown
34,2020-08-06,1,Campbelltown
35,2020-08-08,3,Campbelltown
36,2020-08-09,2,Campbelltown
37,2020-08-10,1,Campbelltown
38,2020-08-11,2,Campbelltown
39,2020-08-13,1,Campbelltown
40,2020-08-16,1,Campbelltown
41,2020-08-17,1,Campbelltown
42,2020-08-20,1,Campbelltown
43,2020-08-21,1,Campbelltown
44,2020-08-26,1,Campbelltown
45,2020-08-27,1,Campbelltown
46,2020-09-11,1,Campbelltown
47,2020-09-12,1,Campbelltown
48,2020-09-14,1,Campbelltown
49,2020-09-17,1,Campbelltown
50,2020-09-23,1,Campbelltown
51,2020-10-06,1,Campbelltown
52,2020-10-07,1,Campbelltown
53,2020-10-13,3,Campbelltown
54,2020-10-14,1,Campbelltown
55,2020-10-19,1,Campbelltown
56,2020-10-24,1,Campbelltown
57,2020-10-27,1,Campbelltown
58,2020-11-03,1,Campbelltown
59,2020-12-02,1,Campbelltown
60,2020-12-20,1,Campbelltown
61,2021-01-01,4,Campbelltown
62,2021-01-08,1,Campbelltown
63,2021-01-12,1,Campbelltown
64,2021-02-15,1,Campbelltown
65,2021-03-30,1,Campbelltown
66,2021-03-31,1,Campbelltown
67,2021-04-10,1,Campbelltown
68,2021-04-11,1,Campbelltown
69,2021-04-14,1,Campbelltown
70,2021-05-03,1,Campbelltown
71,2021-05-10,1,Campbelltown
72,2021-06-23,1,Campbelltown
73,2021-06-25,1,Campbelltown
74,2021-06-27,1,Campbelltown
75,2021-06-28,1,Campbelltown
76,2021-06-29,1,Campbelltown
77,2021-07-02,1,Campbelltown
78,2021-07-03,4,Campbelltown
79,2021-07-06,1,Campbelltown
80,2021-07-07,1,Campbelltown
81,2021-07-10,2,Campbelltown
82,2021-07-15,1,Campbelltown
83,2021-07-16,1,Campbelltown
84,2021-07-19,1,Campbelltown
85,2021-07-21,1,Campbelltown
86,2021-07-22,5,Campbelltown
87,2021-07-23,2,Campbelltown
88,2021-07-24,2,Campbelltown
89,2021-07-25,6,Campbelltown
90,2021-07-26,12,Campbelltown
91,2021-07-27,9,Campbelltown
92,2021-07-28,12,Campbelltown
93,2021-07-29,17,Campbelltown
94,2021-07-30,8,Campbelltown
95,2021-07-31,8,Campbelltown
0,2020-03-13,1,Georges River
1,2020-03-19,1,Georges River
2,2020-03-20,1,Georges River
3,2020-03-21,2,Georges River
4,2020-03-22,2,Georges River
5,2020-03-23,2,Georges River
6,2020-03-24,2,Georges River
7,2020-03-25,1,Georges River
8,2020-03-26,2,Georges River
9,2020-03-27,10,Georges River
10,2020-03-28,3,Georges River
11,2020-03-29,5,Georges River
12,2020-03-31,2,Georges River
13,2020-04-01,1,Georges River
14,2020-04-02,3,Georges River
15,2020-04-03,4,Georges River
16,2020-04-04,4,Georges River
17,2020-04-05,2,Georges River
18,2020-04-06,3,Georges River
19,2020-04-07,1,Georges River
20,2020-04-08,2,Georges River
21,2020-04-09,1,Georges River
22,2020-04-10,1,Georges River
23,2020-04-15,1,Georges River
24,2020-04-17,1,Georges River
25,2020-04-23,1,Georges River
26,2020-07-14,1,Georges River
27,2020-07-16,1,Georges River
28,2020-07-17,1,Georges River
29,2020-07-21,1,Georges River
30,2020-07-28,1,Georges River
31,2020-09-13,1,Georges River
32,2020-09-18,1,Georges River
33,2020-09-20,1,Georges River
34,2020-10-11,1,Georges River
35,2020-12-01,1,Georges River
36,2020-12-07,1,Georges River
37,2020-12-16,2,Georges River
38,2020-12-20,1,Georges River
39,2021-01-02,1,Georges River
40,2021-02-23,1,Georges River
41,2021-02-24,1,Georges River
42,2021-03-13,1,Georges River
43,2021-04-24,1,Georges River
44,2021-06-25,1,Georges River
45,2021-06-26,1,Georges River
46,2021-06-28,1,Georges River
47,2021-06-30,1,Georges River
48,2021-07-01,6,Georges River
49,2021-07-02,2,Georges River
50,2021-07-03,3,Georges River
51,2021-07-04,2,Georges River
52,2021-07-05,1,Georges River
53,2021-07-06,1,Georges River
54,2021-07-07,5,Georges River
55,2021-07-08,1,Georges River
56,2021-07-09,2,Georges River
57,2021-07-10,3,Georges River
58,2021-07-11,2,Georges River
59,2021-07-12,2,Georges River
60,2021-07-13,4,Georges River
61,2021-07-14,5,Georges River
62,2021-07-15,2,Georges River
63,2021-07-16,1,Georges River
64,2021-07-17,3,Georges River
65,2021-07-18,3,Georges River
66,2021-07-19,3,Georges River
67,2021-07-20,3,Georges River
68,2021-07-21,7,Georges River
69,2021-07-22,10,Georges River
70,2021-07-23,6,Georges River
71,2021-07-24,3,Georges River
72,2021-07-25,6,Georges River
73,2021-07-26,3,Georges River
74,2021-07-27,5,Georges River
75,2021-07-28,3,Georges River
76,2021-07-29,7,Georges River
77,2021-07-30,5,Georges River
0,2020-03-13,1,North Sydney
1,2020-03-15,1,North Sydney
2,2020-03-16,1,North Sydney
3,2020-03-17,1,North Sydney
4,2020-03-18,1,North Sydney
5,2020-03-20,1,North Sydney
6,2020-03-21,2,North Sydney
7,2020-03-22,2,North Sydney
8,2020-03-23,3,North Sydney
9,2020-03-24,3,North Sydney
10,2020-03-25,5,North Sydney
11,2020-03-26,1,North Sydney
12,2020-03-27,10,North Sydney
13,2020-03-28,1,North Sydney
14,2020-03-29,1,North Sydney
15,2020-03-30,1,North Sydney
16,2020-03-31,2,North Sydney
17,2020-04-01,3,North Sydney
18,2020-04-02,2,North Sydney
19,2020-04-03,1,North Sydney
20,2020-04-04,1,North Sydney
21,2020-04-08,1,North Sydney
22,2020-04-09,1,North Sydney
23,2020-04-14,1,North Sydney
24,2020-04-20,1,North Sydney
25,2020-08-27,1,North Sydney
26,2020-08-31,1,North Sydney
27,2020-09-08,1,North Sydney
28,2020-11-20,1,North Sydney
29,2020-12-02,1,North Sydney
30,2020-12-14,3,North Sydney
31,2020-12-18,2,North Sydney
32,2020-12-19,1,North Sydney
33,2020-12-25,1,North Sydney
34,2020-12-31,1,North Sydney
35,2021-03-16,3,North Sydney
36,2021-04-16,1,North Sydney
37,2021-05-06,1,North Sydney
38,2021-05-08,1,North Sydney
39,2021-06-27,1,North Sydney
40,2021-07-02,2,North Sydney
41,2021-07-17,1,North Sydney
0,2020-03-13,1,Cessnock
1,2020-03-15,2,Cessnock
2,2020-03-17,1,Cessnock
3,2020-03-20,1,Cessnock
4,2020-03-23,3,Cessnock
5,2020-03-24,1,Cessnock
6,2020-03-25,2,Cessnock
7,2020-03-26,1,Cessnock
8,2020-03-27,1,Cessnock
9,2020-03-28,3,Cessnock
10,2020-03-30,3,Cessnock
11,2020-04-01,3,Cessnock
12,2020-04-02,2,Cessnock
0,2020-03-13,1,Wingecarribee
1,2020-03-15,1,Wingecarribee
2,2020-03-16,1,Wingecarribee
3,2020-03-17,1,Wingecarribee
4,2020-03-20,4,Wingecarribee
5,2020-03-22,2,Wingecarribee
6,2020-03-23,1,Wingecarribee
7,2020-03-24,1,Wingecarribee
8,2020-03-25,1,Wingecarribee
9,2020-03-27,2,Wingecarribee
10,2020-03-28,1,Wingecarribee
11,2020-03-29,1,Wingecarribee
12,2020-03-30,1,Wingecarribee
13,2020-04-02,1,Wingecarribee
14,2020-04-04,1,Wingecarribee
15,2020-04-05,1,Wingecarribee
16,2020-04-06,3,Wingecarribee
17,2020-04-10,1,Wingecarribee
18,2020-04-23,1,Wingecarribee
19,2020-07-14,1,Wingecarribee
20,2020-11-05,4,Wingecarribee
21,2020-11-06,1,Wingecarribee
22,2021-03-26,1,Wingecarribee
23,2021-04-09,1,Wingecarribee
24,2021-07-18,1,Wingecarribee
25,2021-07-23,1,Wingecarribee
26,2021-07-31,1,Wingecarribee
0,2020-03-13,2,Coffs Harbour
1,2020-03-15,1,Coffs Harbour
2,2020-03-25,2,Coffs Harbour
3,2020-03-26,2,Coffs Harbour
4,2020-03-28,1,Coffs Harbour
5,2020-03-30,1,Coffs Harbour
6,2020-04-01,2,Coffs Harbour
7,2020-04-02,1,Coffs Harbour
8,2020-04-03,1,Coffs Harbour
9,2020-04-05,1,Coffs Harbour
10,2020-04-09,1,Coffs Harbour
11,2020-04-21,2,Coffs Harbour
12,2020-06-23,1,Coffs Harbour
13,2020-06-25,1,Coffs Harbour
14,2021-04-02,1,Coffs Harbour
0,2020-03-14,1,Byron
1,2020-03-17,1,Byron
2,2020-03-24,1,Byron
3,2020-03-25,1,Byron
4,2020-03-26,1,Byron
5,2020-03-29,2,Byron
6,2020-03-30,4,Byron
7,2020-04-01,2,Byron
8,2020-04-06,1,Byron
9,2020-04-08,2,Byron
10,2020-07-25,2,Byron
11,2020-11-01,1,Byron
12,2020-11-14,1,Byron
13,2021-03-08,1,Byron
0,2020-03-15,1,Lake Macquarie
1,2020-03-19,3,Lake Macquarie
2,2020-03-20,3,Lake Macquarie
3,2020-03-21,1,Lake Macquarie
4,2020-03-22,1,Lake Macquarie
5,2020-03-23,8,Lake Macquarie
6,2020-03-24,5,Lake Macquarie
7,2020-03-25,6,Lake Macquarie
8,2020-03-26,2,Lake Macquarie
9,2020-03-27,3,Lake Macquarie
10,2020-03-28,3,Lake Macquarie
11,2020-03-29,3,Lake Macquarie
12,2020-03-30,2,Lake Macquarie
13,2020-04-01,1,Lake Macquarie
14,2020-04-02,2,Lake Macquarie
15,2020-04-03,1,Lake Macquarie
16,2020-04-04,1,Lake Macquarie
17,2020-04-06,2,Lake Macquarie
18,2020-04-09,1,Lake Macquarie
19,2020-04-10,1,Lake Macquarie
20,2020-04-12,3,Lake Macquarie
21,2020-04-17,1,Lake Macquarie
22,2020-04-30,2,Lake Macquarie
23,2020-06-08,1,Lake Macquarie
24,2020-07-13,1,Lake Macquarie
25,2020-07-16,1,Lake Macquarie
26,2020-07-22,1,Lake Macquarie
27,2020-10-10,1,Lake Macquarie
28,2020-11-30,1,Lake Macquarie
29,2020-12-20,1,Lake Macquarie
30,2021-01-06,1,Lake Macquarie
31,2021-04-05,1,Lake Macquarie
32,2021-07-30,1,Lake Macquarie
0,2020-03-15,1,Wollongong
1,2020-03-16,1,Wollongong
2,2020-03-18,1,Wollongong
3,2020-03-19,1,Wollongong
4,2020-03-20,2,Wollongong
5,2020-03-21,2,Wollongong
6,2020-03-22,4,Wollongong
7,2020-03-23,5,Wollongong
8,2020-03-24,3,Wollongong
9,2020-03-25,5,Wollongong
10,2020-03-26,4,Wollongong
11,2020-03-27,5,Wollongong
12,2020-03-28,3,Wollongong
13,2020-03-29,1,Wollongong
14,2020-03-30,3,Wollongong
15,2020-03-31,2,Wollongong
16,2020-04-01,3,Wollongong
17,2020-04-02,1,Wollongong
18,2020-04-03,3,Wollongong
19,2020-04-07,1,Wollongong
20,2020-04-17,1,Wollongong
21,2020-04-30,1,Wollongong
22,2020-05-28,1,Wollongong
23,2020-06-27,1,Wollongong
24,2020-07-22,2,Wollongong
25,2020-07-25,1,Wollongong
26,2020-07-31,1,Wollongong
27,2020-09-04,1,Wollongong
28,2020-09-09,1,Wollongong
29,2020-09-10,1,Wollongong
30,2020-10-26,3,Wollongong
31,2020-11-06,1,Wollongong
32,2020-11-17,1,Wollongong
33,2020-11-18,1,Wollongong
34,2020-11-22,1,Wollongong
35,2020-12-29,2,Wollongong
36,2021-01-02,1,Wollongong
37,2021-02-07,1,Wollongong
38,2021-02-18,1,Wollongong
39,2021-04-30,2,Wollongong
40,2021-05-09,1,Wollongong
41,2021-05-23,1,Wollongong
42,2021-06-18,1,Wollongong
43,2021-06-19,1,Wollongong
44,2021-06-21,1,Wollongong
45,2021-06-22,2,Wollongong
46,2021-06-30,1,Wollongong
47,2021-07-18,3,Wollongong
48,2021-07-19,1,Wollongong
49,2021-07-21,1,Wollongong
50,2021-07-22,1,Wollongong
51,2021-07-25,2,Wollongong
52,2021-07-27,2,Wollongong
53,2021-07-28,3,Wollongong
0,2020-03-15,2,Mosman
1,2020-03-16,2,Mosman
2,2020-03-17,4,Mosman
3,2020-03-18,1,Mosman
4,2020-03-21,2,Mosman
5,2020-03-22,8,Mosman
6,2020-03-24,4,Mosman
7,2020-03-25,2,Mosman
8,2020-03-26,2,Mosman
9,2020-03-27,1,Mosman
10,2020-03-30,1,Mosman
11,2020-03-31,1,Mosman
12,2020-04-02,2,Mosman
13,2020-04-03,4,Mosman
14,2020-04-04,2,Mosman
15,2020-04-05,1,Mosman
16,2020-04-07,1,Mosman
17,2020-04-11,1,Mosman
18,2020-09-01,1,Mosman
19,2020-11-30,1,Mosman
20,2020-12-23,1,Mosman
21,2021-01-10,2,Mosman
22,2021-01-11,1,Mosman
23,2021-01-16,2,Mosman
24,2021-02-25,1,Mosman
0,2020-03-16,2,Mid-Coast
1,2020-03-19,1,Mid-Coast
2,2020-03-20,2,Mid-Coast
3,2020-03-21,1,Mid-Coast
4,2020-03-22,1,Mid-Coast
5,2020-03-23,2,Mid-Coast
6,2020-03-24,6,Mid-Coast
7,2020-03-25,5,Mid-Coast
8,2020-03-26,3,Mid-Coast
9,2020-03-27,5,Mid-Coast
10,2020-03-28,2,Mid-Coast
11,2020-03-29,1,Mid-Coast
12,2020-04-01,2,Mid-Coast
13,2020-04-02,2,Mid-Coast
14,2020-04-04,2,Mid-Coast
15,2020-04-26,1,Mid-Coast
16,2020-05-08,1,Mid-Coast
17,2020-08-31,1,Mid-Coast
18,2021-02-28,1,Mid-Coast
19,2021-07-11,3,Mid-Coast
0,2020-03-17,1,Bathurst Regional
1,2020-03-20,1,Bathurst Regional
2,2020-03-22,2,Bathurst Regional
3,2020-03-24,2,Bathurst Regional
4,2020-03-26,1,Bathurst Regional
5,2020-03-28,1,Bathurst Regional
6,2020-03-29,1,Bathurst Regional
7,2021-07-29,1,Bathurst Regional
0,2020-03-17,3,Newcastle
1,2020-03-18,1,Newcastle
2,2020-03-21,4,Newcastle
3,2020-03-22,3,Newcastle
4,2020-03-23,7,Newcastle
5,2020-03-24,4,Newcastle
6,2020-03-25,6,Newcastle
7,2020-03-26,3,Newcastle
8,2020-03-27,2,Newcastle
9,2020-03-28,4,Newcastle
10,2020-03-29,3,Newcastle
11,2020-03-30,1,Newcastle
12,2020-03-31,2,Newcastle
13,2020-04-01,3,Newcastle
14,2020-04-03,1,Newcastle
15,2020-04-05,1,Newcastle
16,2020-04-07,4,Newcastle
17,2020-04-08,1,Newcastle
18,2020-04-09,1,Newcastle
19,2020-04-15,1,Newcastle
20,2020-07-06,1,Newcastle
21,2020-07-18,1,Newcastle
22,2020-08-05,1,Newcastle
23,2020-08-06,2,Newcastle
24,2020-10-09,1,Newcastle
25,2020-11-08,1,Newcastle
26,2021-01-08,1,Newcastle
27,2021-01-19,1,Newcastle
28,2021-03-21,1,Newcastle
29,2021-04-12,1,Newcastle
30,2021-04-14,1,Newcastle
31,2021-04-16,1,Newcastle
0,2020-03-17,1,Kiama
1,2020-03-19,1,Kiama
2,2020-03-23,1,Kiama
3,2020-03-31,1,Kiama
4,2020-04-02,1,Kiama
5,2020-04-04,2,Kiama
0,2020-03-17,1,Shoalhaven
1,2020-03-18,1,Shoalhaven
2,2020-03-22,1,Shoalhaven
3,2020-03-23,2,Shoalhaven
4,2020-03-24,2,Shoalhaven
5,2020-03-25,1,Shoalhaven
6,2020-03-27,6,Shoalhaven
7,2020-03-28,2,Shoalhaven
8,2020-03-29,3,Shoalhaven
9,2020-03-30,2,Shoalhaven
10,2020-03-31,1,Shoalhaven
11,2020-04-01,3,Shoalhaven
12,2020-04-02,1,Shoalhaven
13,2020-04-03,3,Shoalhaven
14,2020-04-07,1,Shoalhaven
15,2020-04-10,1,Shoalhaven
16,2020-07-08,1,Shoalhaven
17,2020-07-15,1,Shoalhaven
18,2020-08-22,1,Shoalhaven
19,2020-12-13,1,Shoalhaven
20,2020-12-20,1,Shoalhaven
21,2021-01-07,1,Shoalhaven
0,2020-03-18,2,Tweed
1,2020-03-23,6,Tweed
2,2020-03-26,3,Tweed
3,2020-03-30,1,Tweed
4,2020-04-04,1,Tweed
5,2020-04-07,1,Tweed
6,2020-10-22,1,Tweed
7,2020-12-26,1,Tweed
8,2021-01-15,1,Tweed
9,2021-04-24,1,Tweed
0,2020-03-18,1,Maitland
1,2020-03-20,2,Maitland
2,2020-03-22,1,Maitland
3,2020-03-23,3,Maitland
4,2020-03-24,3,Maitland
5,2020-03-25,5,Maitland
6,2020-03-26,4,Maitland
7,2020-03-27,2,Maitland
8,2020-03-28,1,Maitland
9,2020-03-29,2,Maitland
10,2020-03-31,2,Maitland
11,2020-04-01,2,Maitland
12,2020-04-03,1,Maitland
13,2020-04-11,1,Maitland
14,2020-04-16,1,Maitland
15,2020-11-08,1,Maitland
16,2020-11-13,1,Maitland
17,2021-05-09,1,Maitland
0,2020-03-19,1,Dungog
1,2020-03-20,1,Dungog
2,2020-03-23,1,Dungog
3,2020-03-28,1,Dungog
4,2020-04-01,1,Dungog
5,2021-07-30,1,Dungog
0,2020-03-20,1,Strathfield
1,2020-03-21,1,Strathfield
2,2020-03-24,1,Strathfield
3,2020-03-25,1,Strathfield
4,2020-03-31,1,Strathfield
5,2020-04-03,1,Strathfield
6,2020-04-05,2,Strathfield
7,2020-04-07,1,Strathfield
8,2020-04-08,3,Strathfield
9,2020-04-14,1,Strathfield
10,2020-04-25,1,Strathfield
11,2020-05-01,1,Strathfield
12,2020-05-06,1,Strathfield
13,2020-05-21,1,Strathfield
14,2020-05-23,1,Strathfield
15,2020-07-03,1,Strathfield
16,2020-07-09,2,Strathfield
17,2020-08-22,1,Strathfield
18,2020-09-02,1,Strathfield
19,2020-11-06,1,Strathfield
20,2020-11-13,1,Strathfield
21,2020-11-22,1,Strathfield
22,2020-12-29,1,Strathfield
23,2021-04-16,1,Strathfield
24,2021-04-25,1,Strathfield
25,2021-05-09,1,Strathfield
26,2021-06-28,1,Strathfield
27,2021-06-29,3,Strathfield
28,2021-07-01,3,Strathfield
29,2021-07-02,1,Strathfield
30,2021-07-03,1,Strathfield
31,2021-07-04,1,Strathfield
32,2021-07-14,1,Strathfield
33,2021-07-22,4,Strathfield
34,2021-07-24,2,Strathfield
35,2021-07-25,2,Strathfield
36,2021-07-26,2,Strathfield
37,2021-07-27,3,Strathfield
38,2021-07-28,2,Strathfield
39,2021-07-29,7,Strathfield
40,2021-07-30,4,Strathfield
41,2021-07-31,5,Strathfield
0,2020-03-20,1,Clarence Valley
1,2020-03-22,2,Clarence Valley
2,2020-03-24,1,Clarence Valley
3,2020-03-27,3,Clarence Valley
4,2020-03-28,1,Clarence Valley
0,2020-03-20,1,Liverpool Plains
1,2020-03-23,1,Liverpool Plains
0,2020-03-21,1,Port Macquarie-Hastings
1,2020-03-22,2,Port Macquarie-Hastings
2,2020-03-23,1,Port Macquarie-Hastings
3,2020-03-24,3,Port Macquarie-Hastings
4,2020-03-26,2,Port Macquarie-Hastings
5,2020-03-27,3,Port Macquarie-Hastings
6,2020-03-28,5,Port Macquarie-Hastings
7,2020-03-29,2,Port Macquarie-Hastings
8,2020-03-30,1,Port Macquarie-Hastings
9,2020-03-31,2,Port Macquarie-Hastings
10,2020-04-03,2,Port Macquarie-Hastings
11,2020-04-14,1,Port Macquarie-Hastings
12,2020-04-17,1,Port Macquarie-Hastings
0,2020-03-21,2,Queanbeyan-Palerang Regional
1,2020-03-22,1,Queanbeyan-Palerang Regional
2,2020-03-23,1,Queanbeyan-Palerang Regional
3,2020-03-24,1,Queanbeyan-Palerang Regional
4,2020-03-26,2,Queanbeyan-Palerang Regional
5,2020-03-27,1,Queanbeyan-Palerang Regional
6,2020-03-28,1,Queanbeyan-Palerang Regional
7,2020-04-03,1,Queanbeyan-Palerang Regional
8,2020-07-04,1,Queanbeyan-Palerang Regional
9,2020-12-22,1,Queanbeyan-Palerang Regional
10,2020-12-25,1,Queanbeyan-Palerang Regional
11,2020-12-26,1,Queanbeyan-Palerang Regional
12,2021-01-10,1,Queanbeyan-Palerang Regional
13,2021-06-14,2,Queanbeyan-Palerang Regional
0,2020-03-21,2,Bega Valley
1,2020-03-22,1,Bega Valley
2,2020-03-24,1,Bega Valley
3,2020-03-25,1,Bega Valley
4,2020-03-26,2,Bega Valley
5,2020-03-27,1,Bega Valley
6,2020-03-31,1,Bega Valley
7,2021-02-20,1,Bega Valley
0,2020-03-21,2,Eurobodalla
1,2020-03-24,1,Eurobodalla
2,2020-03-25,1,Eurobodalla
3,2020-03-27,2,Eurobodalla
4,2020-03-28,2,Eurobodalla
5,2020-03-30,1,Eurobodalla
6,2020-04-03,1,Eurobodalla
7,2020-07-19,3,Eurobodalla
8,2020-08-10,3,Eurobodalla
9,2020-09-16,1,Eurobodalla
10,2020-10-31,1,Eurobodalla
0,2020-03-21,1,Shellharbour
1,2020-03-22,3,Shellharbour
2,2020-03-23,2,Shellharbour
3,2020-03-25,5,Shellharbour
4,2020-03-27,3,Shellharbour
5,2020-03-28,1,Shellharbour
6,2020-03-29,2,Shellharbour
7,2020-03-30,1,Shellharbour
8,2020-03-31,1,Shellharbour
